Date,Open,High,Low,Close,Adj Close,Volume
2019-06-12,220.800003,224.300003,214.500000,215.600006,215.600006,16710000
2019-06-13,211.500000,217.500000,209.500000,213.199997,213.199997,14757100
2019-06-14,215.500000,219.600006,208.500000,209.500000,209.500000,13305800
2019-06-17,208.500000,209.899994,202.899994,204.500000,204.500000,11157500
2019-06-18,198.500000,203.600006,195.399994,201.399994,201.399994,17687500
2019-06-19,198.199997,202.899994,188.199997,188.699997,188.699997,21096200
2019-06-20,182.600006,200.399994,180.000000,189.800003,189.800003,24782500
2019-06-21,191.800003,199.199997,187.800003,197.600006,197.600006,13340600
2019-06-24,194.600006,196.399994,191.100006,194.199997,194.199997,11382800
2019-06-25,194.300003,204.899994,194.300003,203.000000,203.000000,20208300
2019-06-26,195.699997,202.800003,193.699997,199.500000,199.500000,11707700
2019-06-27,197.399994,199.300003,191.500000,193.899994,193.899994,12994100
2019-06-28,190.800003,193.000000,187.199997,188.600006,188.600006,11628200
2019-07-01,171.000000,175.300003,168.199997,169.100006,169.100006,20308400
2019-07-02,169.899994,170.000000,156.000000,156.500000,156.500000,23011500
2019-07-03,156.399994,159.500000,153.699997,154.899994,154.899994,11371800
2019-07-05,160.800003,169.199997,154.699997,155.800003,155.800003,21105700
2019-07-08,162.500000,166.000000,159.199997,163.199997,163.199997,14994300
2019-07-09,171.199997,171.600006,162.600006,163.399994,163.399994,12749100
2019-07-10,158.699997,159.399994,153.500000,154.300003,154.300003,17040100
2019-07-11,150.600006,154.500000,147.899994,150.000000,150.000000,19518900
2019-07-12,148.199997,150.000000,145.000000,145.300003,145.300003,16010200
2019-07-15,144.399994,146.699997,142.600006,143.899994,143.899994,10923500
2019-07-16,142.800003,145.899994,138.600006,144.500000,144.500000,19542700
2019-07-17,142.300003,150.300003,140.699997,150.300003,150.300003,21861900
2019-07-18,150.800003,155.000000,142.699997,147.500000,147.500000,23461500
2019-07-19,142.300003,151.300003,141.199997,150.000000,150.000000,22777800
2019-07-22,149.300003,151.699997,142.800003,145.100006,145.100006,17274500
2019-07-23,140.300003,144.199997,134.300003,134.300003,134.300003,22698900
2019-07-24,137.100006,137.600006,127.000000,128.199997,128.199997,17374100
2019-07-25,130.000000,139.800003,129.699997,135.300003,135.300003,27198200
2019-07-26,130.899994,131.399994,127.199997,129.300003,129.300003,16136200
2019-07-29,129.100006,133.300003,128.899994,131.500000,131.500000,15277000
2019-07-30,136.199997,138.300003,132.500000,137.000000,137.000000,19120600
2019-07-31,136.199997,160.300003,131.899994,151.300003,151.300003,45712900
2019-08-01,151.300003,182.899994,138.500000,173.100006,173.100006,77821900
2019-08-02,173.600006,190.100006,171.500000,176.500000,176.500000,61351900
2019-08-05,201.800003,229.899994,198.600006,225.699997,225.699997,80063700
2019-08-06,206.399994,229.600006,196.000000,196.500000,196.500000,53097400
2019-08-07,224.899994,234.300003,196.899994,198.600006,198.600006,56809500
2019-08-08,190.600006,195.800003,174.399994,176.199997,176.199997,35099800
2019-08-09,181.600006,194.800003,178.500000,188.100006,188.100006,39939300
2019-08-12,194.800003,216.000000,192.800003,214.399994,214.399994,43775800
2019-08-13,220.500000,221.600006,182.500000,183.399994,183.399994,45239500
2019-08-14,207.300003,232.199997,200.000000,231.899994,231.899994,71360100
2019-08-15,220.800003,241.100006,217.199997,221.600006,221.600006,52518500
2019-08-16,213.100006,213.399994,196.800003,197.899994,197.899994,33349300
2019-08-19,181.000000,183.399994,168.600006,169.199997,169.199997,27197600
2019-08-20,172.300003,179.600006,169.699997,177.100006,177.100006,29396800
2019-08-21,163.600006,166.000000,160.100006,160.699997,160.699997,30719300
2019-08-22,158.800003,174.800003,157.699997,165.500000,165.500000,41507000
2019-08-23,176.199997,211.000000,162.699997,204.000000,204.000000,99329200
2019-08-26,186.600006,206.000000,186.199997,194.899994,194.899994,45267000
2019-08-27,187.500000,211.899994,187.300003,201.899994,201.899994,50167800
2019-08-28,210.399994,217.000000,193.199997,194.000000,194.000000,40344200
2019-08-29,182.600006,185.399994,174.600006,178.100006,178.100006,35282900
2019-08-30,171.899994,187.600006,171.500000,179.199997,179.199997,37565900
2019-09-03,191.100006,197.699997,185.899994,194.800003,194.800003,44388700
2019-09-04,180.000000,186.600006,172.000000,172.100006,172.100006,36049500
2019-09-05,164.000000,164.300003,155.399994,159.000000,159.000000,32127900
2019-09-06,155.800003,157.899994,149.500000,150.300003,150.300003,33250500
2019-09-09,145.500000,155.699997,145.000000,147.800003,147.800003,33740800
2019-09-10,152.000000,155.699997,146.300003,147.300003,147.300003,32953300
2019-09-11,146.699997,147.699997,141.100006,142.000000,142.000000,28340300
2019-09-12,137.800003,142.000000,133.500000,135.000000,135.000000,35487300
2019-09-13,133.600006,135.500000,129.199997,132.000000,132.000000,30167400
2019-09-16,137.199997,138.699997,131.600006,135.199997,135.199997,26542500
2019-09-17,136.100006,138.199997,133.899994,133.899994,133.899994,21799600
2019-09-18,132.000000,138.100006,125.599998,125.699997,125.699997,41944100
2019-09-19,123.300003,123.400002,118.099998,121.400002,121.400002,28477000
2019-09-20,119.300003,135.000000,118.300003,131.000000,131.000000,39614600
2019-09-23,133.199997,134.300003,126.599998,130.300003,130.300003,23786400
2019-09-24,124.599998,143.600006,123.900002,141.399994,141.399994,58461800
2019-09-25,141.199997,150.600006,132.899994,134.699997,134.699997,46873700
2019-09-26,135.199997,142.000000,134.100006,136.600006,136.600006,38399300
2019-09-27,133.800003,151.199997,132.699997,143.100006,143.100006,66169600
2019-09-30,141.199997,141.500000,133.500000,136.000000,136.000000,27279000
2019-10-01,130.500000,146.899994,129.199997,146.199997,146.199997,59122900
2019-10-02,154.500000,169.199997,153.899994,165.100006,165.100006,87127900
2019-10-03,165.000000,174.000000,153.300003,153.500000,153.500000,65328900
2019-10-04,150.699997,150.800003,137.500000,137.699997,137.699997,39519800
2019-10-07,142.199997,144.500000,134.600006,140.800003,140.800003,3276000
2019-10-08,150.199997,161.600006,146.699997,160.800003,160.800003,6678100
2019-10-09,151.800003,156.600006,144.199997,150.399994,150.399994,3894400
2019-10-10,150.500000,151.500000,140.000000,141.199997,141.199997,3484400
2019-10-11,132.699997,133.899994,121.800003,125.300003,125.300003,6710300
2019-10-14,126.599998,126.800003,118.800003,118.900002,118.900002,2963200
2019-10-15,113.800003,114.000000,108.699997,110.800003,110.800003,4603800
2019-10-16,110.900002,113.000000,108.400002,109.099998,109.099998,3222200
2019-10-17,106.000000,109.000000,104.800003,107.699997,107.699997,3049600
2019-10-18,108.699997,112.000000,105.199997,106.900002,106.900002,3395900
2019-10-21,104.500000,105.300003,101.000000,101.199997,101.199997,2382100
2019-10-22,100.199997,104.400002,98.900002,103.699997,103.699997,2866400
2019-10-23,105.300003,105.599998,101.400002,101.500000,101.500000,2330500
2019-10-24,99.800003,103.199997,98.599998,98.699997,98.699997,2587400
2019-10-25,100.099998,100.300003,92.500000,92.800003,92.800003,3100800
2019-10-28,91.300003,95.099998,91.000000,94.099998,94.099998,2069500
2019-10-29,96.099998,97.099998,93.500000,94.400002,94.400002,2781800
2019-10-30,94.300003,98.500000,89.699997,89.900002,89.900002,4183100
2019-10-31,92.000000,95.800003,90.400002,92.199997,92.199997,4081400
2019-11-01,87.400002,88.000000,84.099998,84.300003,84.300003,3426800
2019-11-04,81.900002,85.699997,81.500000,84.400002,84.400002,2465400
2019-11-05,85.400002,88.000000,85.000000,87.500000,87.500000,2543600
2019-11-06,87.500000,90.800003,86.800003,87.199997,87.199997,3083700
2019-11-07,84.099998,86.599998,83.400002,85.300003,85.300003,3107400
2019-11-08,86.099998,87.400002,81.900002,81.900002,81.900002,3462500
2019-11-11,85.400002,85.400002,79.699997,81.400002,81.400002,2781000
2019-11-12,80.199997,81.000000,78.199997,79.599998,79.599998,3234000
2019-11-13,81.099998,81.699997,79.000000,80.199997,80.199997,3081500
2019-11-14,80.599998,82.000000,78.300003,78.300003,78.300003,2695300
2019-11-15,75.800003,76.400002,71.099998,71.199997,71.199997,4505000
2019-11-18,71.500000,72.599998,70.000000,70.800003,70.800003,3092800
2019-11-19,70.000000,73.000000,69.800003,72.400002,72.400002,3284000
2019-11-20,73.199997,78.900002,71.000000,73.900002,73.900002,6511400
2019-11-21,73.000000,76.900002,72.699997,74.099998,74.099998,3989300
2019-11-22,72.000000,73.300003,69.599998,69.599998,69.599998,3869500
2019-11-25,66.599998,66.599998,63.000000,63.299999,63.299999,3570200
2019-11-26,62.500000,63.099998,60.500000,61.200001,61.200001,3936800
2019-11-27,60.099998,60.500000,59.599998,60.400002,60.400002,2537000
2019-11-29,61.500000,62.900002,61.000000,62.500000,62.500000,1821000
2019-12-02,62.200001,70.680000,62.080002,68.699997,68.699997,9728200
2019-12-03,79.169998,81.800003,76.379997,77.239998,77.239998,11500300
2019-12-04,72.269997,73.580002,68.489998,70.190002,70.190002,5758300
2019-12-05,68.120003,72.860001,68.029999,68.279999,68.279999,5193400
2019-12-06,63.220001,65.500000,62.529999,63.650002,63.650002,4531200
2019-12-09,64.120003,70.260002,63.529999,70.150002,70.150002,4855100
2019-12-10,69.760002,73.089996,67.550003,70.129997,70.129997,5476300
2019-12-11,68.919998,69.750000,66.419998,67.320000,67.320000,4363500
2019-12-12,66.809998,67.629997,59.509998,59.990002,59.990002,8178900
2019-12-13,60.700001,62.099998,54.520000,54.759998,54.759998,9517000
2019-12-16,51.540001,52.160000,50.119999,52.139999,52.139999,6013300
2019-12-17,50.990002,52.650002,50.639999,51.160000,51.160000,3980500
2019-12-18,50.259998,52.349998,50.049999,52.200001,52.200001,3888400
2019-12-19,51.790001,52.330002,49.810001,49.860001,49.860001,4689100
2019-12-20,49.560001,51.099998,49.240002,50.610001,50.610001,5033500
2019-12-23,50.570000,51.490002,50.410000,51.130001,51.130001,2019500
2019-12-24,50.869999,51.439999,50.040001,50.299999,50.299999,1585500
2019-12-26,49.580002,50.330002,49.430000,50.040001,50.040001,2037300
2019-12-27,49.770000,53.209999,49.740002,52.169998,52.169998,4691500
2019-12-30,52.970001,57.080002,52.869999,55.849998,55.849998,7492600
2019-12-31,56.990002,57.730000,50.919998,51.320000,51.320000,6410400
2020-01-02,48.709999,50.759998,47.250000,47.330002,47.330002,6286000
2020-01-03,54.750000,54.970001,50.090000,51.880001,51.880001,11473800
2020-01-06,54.980000,55.250000,50.750000,50.750000,50.750000,6498100
2020-01-07,51.290001,52.459999,49.290001,50.299999,50.299999,6678000
2020-01-08,49.639999,50.169998,45.799999,48.250000,48.250000,11890500
2020-01-09,45.959999,47.090000,44.900002,44.959999,44.959999,7896500
2020-01-10,44.680000,45.410000,43.509998,44.500000,44.500000,8724900
2020-01-13,43.500000,44.209999,42.000000,42.160000,42.160000,4882500
2020-01-14,42.180000,42.900002,40.680000,41.520000,41.520000,8741400
2020-01-15,41.410000,41.799999,40.630001,41.240002,41.240002,5631900
2020-01-16,40.160000,40.349998,39.099998,39.299999,39.299999,5013800
2020-01-17,39.150002,40.889999,39.040001,39.360001,39.360001,6793300
2020-01-21,40.439999,40.520000,38.360001,40.040001,40.040001,8972300
2020-01-22,38.630001,40.580002,38.590000,40.400002,40.400002,7491200
2020-01-23,41.779999,43.160000,40.060001,40.200001,40.200001,8606400
2020-01-24,39.080002,46.380001,38.830002,44.750000,44.750000,23506700
2020-01-27,52.349998,53.900002,50.160000,53.900002,53.900002,19340200
2020-01-28,51.470001,52.160000,47.360001,48.000000,48.000000,12236600
2020-01-29,46.160000,49.500000,45.380001,47.799999,47.799999,10298600
2020-01-30,51.709999,53.759998,46.450001,46.570000,46.570000,16569000
2020-01-31,48.700001,59.419998,48.299999,56.580002,56.580002,24038800
2020-02-03,53.680000,55.160000,49.910000,52.740002,52.740002,11279400
2020-02-04,47.849998,48.439999,45.709999,47.139999,47.139999,10985100
2020-02-05,43.799999,46.500000,43.299999,43.360001,43.360001,10952200
2020-02-06,42.389999,44.250000,42.009998,42.500000,42.500000,9050300
2020-02-07,44.500000,45.820000,42.830002,43.650002,43.650002,13154000
2020-02-10,44.889999,44.889999,42.169998,42.779999,42.779999,7050400
2020-02-11,41.200001,42.900002,40.709999,42.599998,42.599998,9810900
2020-02-12,41.119999,41.560001,38.330002,38.560001,38.560001,10776100
2020-02-13,41.180000,41.549999,39.150002,40.000000,40.000000,11687500
2020-02-14,39.360001,40.730000,38.880001,39.139999,39.139999,10975400
2020-02-18,40.279999,41.860001,39.320000,40.349998,40.349998,12113400
2020-02-19,39.009998,39.750000,38.450001,39.250000,39.250000,7642200
2020-02-20,39.529999,44.360001,38.919998,41.730000,41.730000,20067700
2020-02-21,44.320000,49.299999,43.599998,46.799999,46.799999,22922400
2020-02-24,60.910000,64.620003,55.950001,64.139999,64.139999,28291800
2020-02-25,60.049999,80.000000,59.119999,76.430000,76.430000,33225400
2020-02-26,71.699997,78.940002,66.690002,73.070000,73.070000,24800400
